"","subject","type","item","condition","question","correct_answer","response","rt","group","question_type"
"13301","Non-Native 34","gp",2,0.5,"!","{The_mother}","0",2585,0.5,0.5
"13308","Non-Native 34","gp",11,-0.5,"!","{The_friend}","1",1500,0.5,0.5
"13316","Non-Native 34","gp",14,0.5,"!","{The_nurse}","1",2087,0.5,0.5
"13344","Non-Native 35","gp",1,0.5,"!","{The_man}","1",2473,0.5,0.5
"13347","Non-Native 35","gp",23,0.5,"!","{The_mother_washed_the_child}","0",3814,0.5,0.5
"13350","Non-Native 35","gp",18,-0.5,"!","{The_baby}","1",1653,0.5,0.5
"13360","Non-Native 35","gp",2,-0.5,"!","{The_baby}","1",1622,0.5,0.5
"13368","Non-Native 35","gp",3,0.5,"!","{The_two_journalists_met_the_president}","0",2863,0.5,0.5
"13375","Non-Native 35","gp",13,0.5,"!","{The_boy}","1",1128,0.5,0.5
"13379","Non-Native 35","gp",21,0.5,"!","{The_child}","1",3666,0.5,0.5
"13386","Non-Native 35","gp",20,-0.5,"!","{The_two_friends_met_each_other}","1",2744,0.5,0.5
"13390","Non-Native 35","gp",11,0.5,"!","{The_lady_woke_herself_up}","1",3823,0.5,0.5
"13396","Non-Native 35","gp",10,-0.5,"!","{The_General}","1",1442,0.5,0.5
"13402","Non-Native 35","gp",6,-0.5,"!","{The_neighbour}","1",986,0.5,0.5
"13405","Non-Native 35","gp",5,0.5,"!","{The_boy}","1",893,0.5,0.5
"13415","Non-Native 35","gp",9,0.5,"!","{The_singer}","1",2378,0.5,0.5
"13419","Non-Native 35","gp",4,-0.5,"!","{The_two_children_hugged_each_other}","1",2858,0.5,0.5
"13424","Non-Native 35","gp",17,0.5,"!","{The_terrorist}","1",1003,0.5,0.5
"13435","Non-Native 35","gp",12,-0.5,"!","{The_nurse_washed_herself}","1",2307,0.5,0.5
"13444","Non-Native 35","gp",15,0.5,"!","{The_aunt_dressed_herself}","1",2275,0.5,0.5
"13448","Non-Native 35","gp",24,-0.5,"!","{The_two_actresses_met_each_other}","1",2379,0.5,0.5
"13451","Non-Native 35","gp",14,-0.5,"!","{The_nurse}","1",1121,0.5,0.5
"13455","Non-Native 35","gp",19,0.5,"!","{The_coach_calmed_the_basketball_player_down}","0",2244,0.5,0.5
"13463","Non-Native 35","gp",22,-0.5,"!","{The_coach}","1",1423,0.5,0.5
"13472","Non-Native 35","gp",7,0.5,"!","{The_man_woke_himself_up}","1",1954,0.5,0.5
"13479","Non-Native 35","gp",8,-0.5,"!","{Mary_dressed_herself}","1",1999,0.5,0.5
"13499","Non-Native 35","gp",16,-0.5,"!","{The_researcher_woke_himself_up}","1",2052,0.5,0.5
"13519","Non-Native 36","gp",18,0.5,"!","{The_father_washed_the_baby}","0",2527,0.5,0.5
"13536","Non-Native 36","gp",21,-0.5,"!","{The_child}","1",1474,0.5,0.5
"13540","Non-Native 36","gp",14,0.5,"!","{The_doctor_woke_the_nurse_up}","0",2642,0.5,0.5
"13544","Non-Native 36","gp",5,-0.5,"!","{The_boy}","1",1550,0.5,0.5
"13552","Non-Native 36","gp",10,0.5,"!","{The_two_soldiers_fought_the_General}","0",3787,0.5,0.5
"13558","Non-Native 36","gp",23,-0.5,"!","{The_mother_washed_herself}","1",3336,0.5,0.5
"13566","Non-Native 36","gp",16,0.5,"!","{The_assistant}","1",1631,0.5,0.5
"13578","Non-Native 36","gp",15,-0.5,"!","{The_aunt_dressed_herself}","1",2759,0.5,0.5
"13582","Non-Native 36","gp",1,-0.5,"!","{The_man}","1",3033,0.5,0.5
"13585","Non-Native 36","gp",3,-0.5,"!","{The_two_journalists_met_each_other}","1",2878,0.5,0.5
"13593","Non-Native 36","gp",2,0.5,"!","{The_mother_dressed_the_baby}","0",1894,0.5,0.5
"13596","Non-Native 36","gp",20,0.5,"!","{The_man}","1",1259,0.5,0.5
"13605","Non-Native 36","gp",4,0.5,"!","{The_friend}","1",2607,0.5,0.5
"13611","Non-Native 36","gp",6,0.5,"!","{The_two_kids_fought_each_other}","1",2513,0.5,0.5
"13617","Non-Native 36","gp",24,0.5,"!","{The_director}","1",1254,0.5,0.5
"13624","Non-Native 36","gp",8,0.5,"!","{The_boy}","1",9896,0.5,0.5
"13631","Non-Native 36","gp",9,-0.5,"!","{The_singer}","1",1428,0.5,0.5
"13654","Non-Native 36","gp",19,-0.5,"!","{The_coach_calmed_himself_down}","1",2593,0.5,0.5
"13658","Non-Native 36","gp",7,-0.5,"!","{The_man_woke_himself_up}","1",2775,0.5,0.5
"13661","Non-Native 36","gp",12,0.5,"!","{The_baby}","1",1647,0.5,0.5
"13664","Non-Native 36","gp",22,0.5,"!","{The_two_footballers_fought_each_other}","1",3073,0.5,0.5
"13667","Non-Native 36","gp",11,-0.5,"!","{The_lady_woke_herself_up}","1",1978,0.5,0.5
"13671","Non-Native 36","gp",17,-0.5,"!","{The_terrorist}","1",1297,0.5,0.5
"13678","Non-Native 36","gp",13,-0.5,"!","{The_boy}","1",1562,0.5,0.5
"13696","Non-Native 37","gp",17,0.5,"!","{The_two_men_fought_each_other}","1",2865,0.5,0.5
"13704","Non-Native 37","gp",13,0.5,"!","{The_girl_calmed_herself_down}","1",2420,0.5,0.5
"13710","Non-Native 37","gp",9,0.5,"!","{The_pianist_calmed_the_singer_down}","0",2185,0.5,0.5
"13720","Non-Native 37","gp",6,-0.5,"!","{The_two_kids_fought_each_other}","1",1942,0.5,0.5
"13724","Non-Native 37","gp",12,-0.5,"!","{The_baby}","1",1569,0.5,0.5
"13731","Non-Native 37","gp",5,0.5,"!","{The_father_washed_the_boy}","0",2719,0.5,0.5
"13735","Non-Native 37","gp",11,0.5,"!","{The_lady}","0",3098,0.5,0.5
"13738","Non-Native 37","gp",1,0.5,"!","{The_lawyer_calmed_the_man_down}","0",2614,0.5,0.5
"13744","Non-Native 37","gp",7,0.5,"!","{The_man}","0",1359,0.5,0.5
"13752","Non-Native 37","gp",22,-0.5,"!","{The_two_footballers_fought_each_other}","1",2529,0.5,0.5
"13766","Non-Native 37","gp",19,0.5,"!","{The_basketball_player}","1",2861,0.5,0.5
"13769","Non-Native 37","gp",4,-0.5,"!","{The_friend}","1",1887,0.5,0.5
"13775","Non-Native 37","gp",3,0.5,"!","{The_president}","1",1744,0.5,0.5
"13778","Non-Native 37","gp",23,0.5,"!","{The_child}","1",1313,0.5,0.5
"13781","Non-Native 37","gp",16,-0.5,"!","{The_assistant}","1",1559,0.5,0.5
"13785","Non-Native 37","gp",21,0.5,"!","{Anna_dressed_the_child}","0",1595,0.5,0.5
"13793","Non-Native 37","gp",14,-0.5,"!","{The_doctor_woke_himself_up}","1",2618,0.5,0.5
"13799","Non-Native 37","gp",2,-0.5,"!","{The_mother_dressed_the_baby}","0",1582,0.5,0.5
"13825","Non-Native 37","gp",24,-0.5,"!","{The_director}","1",1715,0.5,0.5
"13832","Non-Native 37","gp",8,-0.5,"!","{Mary}","0",2178,0.5,0.5
"13836","Non-Native 37","gp",15,0.5,"!","{The_aunt}","0",2067,0.5,0.5
"13845","Non-Native 37","gp",10,-0.5,"!","{The_two_soldiers_fought_each_other}","1",4196,0.5,0.5
"13848","Non-Native 37","gp",20,-0.5,"!","{The_man}","1",1026,0.5,0.5
"13856","Non-Native 37","gp",18,-0.5,"!","{The_father_washed_himself}","1",3705,0.5,0.5
"13883","Non-Native 38","gp",12,0.5,"!","{The_nurse_washed_herself}","1",3083,0.5,0.5
"13898","Non-Native 38","gp",4,0.5,"!","{The_two_children_hugged_each_other}","1",2057,0.5,0.5
"13906","Non-Native 38","gp",19,-0.5,"!","{The_basketball_player}","1",1715,0.5,0.5
"13912","Non-Native 38","gp",7,-0.5,"!","{The_lady}","1",1129,0.5,0.5
"13919","Non-Native 38","gp",17,-0.5,"!","{The_two_men_fought_each_other}","1",2426,0.5,0.5
"13926","Non-Native 38","gp",3,-0.5,"!","{The_president}","1",1807,0.5,0.5
"13934","Non-Native 38","gp",8,0.5,"!","{Mary_dressed_herself}","1",8374,0.5,0.5
"13937","Non-Native 38","gp",6,0.5,"!","{The_neighbour}","1",2041,0.5,0.5
"13943","Non-Native 38","gp",1,-0.5,"!","{The_lawyer_calmed_himself_down}","1",3690,0.5,0.5
"13954","Non-Native 38","gp",9,-0.5,"!","{The_pianist_calmed_himself_down}","1",2298,0.5,0.5
"13957","Non-Native 38","gp",13,-0.5,"!","{The_girl_calmed_herself_down}","1",1853,0.5,0.5
"13968","Non-Native 38","gp",2,0.5,"!","{The_baby}","1",1772,0.5,0.5
"13971","Non-Native 38","gp",5,-0.5,"!","{The_father_washed_himself}","1",1444,0.5,0.5
"13982","Non-Native 38","gp",20,0.5,"!","{The_two_friends_met_each_other}","1",2293,0.5,0.5
"13985","Non-Native 38","gp",11,-0.5,"!","{The_friend}","1",1222,0.5,0.5
"13992","Non-Native 38","gp",23,-0.5,"!","{The_mother}","0",1569,0.5,0.5
"13999","Non-Native 38","gp",21,-0.5,"!","{Anna_dressed_herself}","1",2654,0.5,0.5
"14005","Non-Native 38","gp",14,0.5,"!","{The_nurse}","1",1534,0.5,0.5
"14008","Non-Native 38","gp",16,0.5,"!","{The_researcher_woke_himself_up}","1",2473,0.5,0.5
"14016","Non-Native 38","gp",15,-0.5,"!","{The_boy}","1",1211,0.5,0.5
"14022","Non-Native 38","gp",10,0.5,"!","{The_General}","1",1556,0.5,0.5
"14029","Non-Native 38","gp",24,0.5,"!","{The_two_actresses_met_each_other}","1",1680,0.5,0.5
"14036","Non-Native 38","gp",18,0.5,"!","{The_baby}","1",1438,0.5,0.5
"14039","Non-Native 38","gp",22,0.5,"!","{The_coach}","1",838,0.5,0.5
"14059","Non-Native 39","gp",7,0.5,"!","{The_man_woke_himself_up}","1",4275,0.5,0.5
"14064","Non-Native 39","gp",16,-0.5,"!","{The_researcher_woke_himself_up}","1",2897,0.5,0.5
"14068","Non-Native 39","gp",6,-0.5,"!","{The_neighbour}","1",2377,0.5,0.5
"14075","Non-Native 39","gp",23,0.5,"!","{The_mother_washed_the_child}","0",2331,0.5,0.5
"14079","Non-Native 39","gp",1,0.5,"!","{The_man}","1",2899,0.5,0.5
"14083","Non-Native 39","gp",12,-0.5,"!","{The_nurse_washed_herself}","1",2898,0.5,0.5
"14087","Non-Native 39","gp",8,-0.5,"!","{Mary_dressed_herself}","1",1458,0.5,0.5
"14097","Non-Native 39","gp",24,-0.5,"!","{The_two_actresses_met_each_other}","1",2757,0.5,0.5
"14104","Non-Native 39","gp",14,-0.5,"!","{The_nurse}","1",1830,0.5,0.5
"14107","Non-Native 39","gp",9,0.5,"!","{The_pianist}","0",5220,0.5,0.5
"14118","Non-Native 39","gp",11,0.5,"!","{The_lady_woke_herself_up}","1",4407,0.5,0.5
"14129","Non-Native 39","gp",19,0.5,"!","{The_coach_calmed_himself_down}","1",5227,0.5,0.5
"14137","Non-Native 39","gp",22,-0.5,"!","{The_coach}","1",1948,0.5,0.5
"14151","Non-Native 39","gp",18,-0.5,"!","{The_baby}","1",1422,0.5,0.5
"14161","Non-Native 39","gp",15,0.5,"!","{The_aunt_dressed_herself}","1",2134,0.5,0.5
"14164","Non-Native 39","gp",21,0.5,"!","{Anna}","0",1346,0.5,0.5
"14171","Non-Native 39","gp",10,-0.5,"!","{The_General}","1",1658,0.5,0.5
"14178","Non-Native 39","gp",17,0.5,"!","{The_terrorist}","1",1674,0.5,0.5
"14184","Non-Native 39","gp",13,0.5,"!","{The_boy}","1",1644,0.5,0.5
"14188","Non-Native 39","gp",2,-0.5,"!","{The_baby}","1",1894,0.5,0.5
"14191","Non-Native 39","gp",4,-0.5,"!","{The_two_children_hugged_each_other}","1",3038,0.5,0.5
"14201","Non-Native 39","gp",3,0.5,"!","{The_two_journalists_met_each_other}","1",2703,0.5,0.5
"14208","Non-Native 39","gp",5,0.5,"!","{The_boy}","1",1542,0.5,0.5
"14219","Non-Native 39","gp",20,-0.5,"!","{The_two_friends_met_each_other}","1",2207,0.5,0.5
"14239","Non-Native 40","gp",8,0.5,"!","{The_boy}","1",1606,0.5,0.5
"14249","Non-Native 40","gp",11,-0.5,"!","{The_lady_woke_herself_up}","1",4474,0.5,0.5
"14266","Non-Native 40","gp",7,-0.5,"!","{The_man_woke_himself_up}","1",3989,0.5,0.5
"14278","Non-Native 40","gp",23,-0.5,"!","{The_mother_washed_the_child}","0",5463,0.5,0.5
"14286","Non-Native 40","gp",14,0.5,"!","{The_doctor_woke_himself_up}","1",4491,0.5,0.5
"14290","Non-Native 40","gp",22,0.5,"!","{The_two_footballers_fought_each_other}","1",3614,0.5,0.5
"14298","Non-Native 40","gp",17,-0.5,"!","{The_terrorist}","1",1580,0.5,0.5
"14305","Non-Native 40","gp",6,0.5,"!","{The_two_kids_fought_each_other}","1",2555,0.5,0.5
"14311","Non-Native 40","gp",18,0.5,"!","{The_father_washed_the_baby}","0",2513,0.5,0.5
"14329","Non-Native 40","gp",4,0.5,"!","{The_two_children}","0",2080,0.5,0.5
"14339","Non-Native 40","gp",12,0.5,"!","{The_baby}","1",5614,0.5,0.5
"14345","Non-Native 40","gp",9,-0.5,"!","{The_singer}","1",1620,0.5,0.5
"14350","Non-Native 40","gp",20,0.5,"!","{The_two_friends}","0",2478,0.5,0.5
"14353","Non-Native 40","gp",16,0.5,"!","{The_researcher}","0",3490,0.5,0.5
"14356","Non-Native 40","gp",10,0.5,"!","{The_two_soldiers_fought_the_General}","0",3684,0.5,0.5
"14359","Non-Native 40","gp",13,-0.5,"!","{The_boy}","1",2396,0.5,0.5
"14366","Non-Native 40","gp",19,-0.5,"!","{The_coach_calmed_himself_down}","1",6940,0.5,0.5
"14370","Non-Native 40","gp",5,-0.5,"!","{The_boy}","1",1783,0.5,0.5
"14374","Non-Native 40","gp",24,0.5,"!","{The_actresses}","0",3755,0.5,0.5
"14378","Non-Native 40","gp",15,-0.5,"!","{The_aunt_dressed_herself}","1",2874,0.5,0.5
"14382","Non-Native 40","gp",1,-0.5,"!","{The_lawyer}","0",3494,0.5,0.5
"14388","Non-Native 40","gp",21,-0.5,"!","{The_child}","1",1501,0.5,0.5
"14394","Non-Native 40","gp",2,0.5,"!","{The_mother_dressed_the_baby}","0",1749,0.5,0.5
"14398","Non-Native 40","gp",3,-0.5,"!","{The_two_journalists_met_each_other}","1",3680,0.5,0.5
